Time,DKe_wind,SE2_wind,SE4_wind
26/10/2016 03.00,0.06971749,0.0191903,0.03550812
26/10/2016 04.00,0.08823071,0.01926575,0.04435939
26/10/2016 05.00,0.06396466,0.03267601,0.01814757
26/10/2016 06.00,0.05776127,0.02697236,0.0639042
26/10/2016 07.00,0.03250561,0.02570736,0.02650592
26/10/2016 08.00,0.02186838,0.02966507,0.06181047
26/10/2016 09.00,0,0.03575002,0.04841631
26/10/2016 10.00,0.01090814,0.02923738,0.01673851
26/10/2016 11.00,0.01255913,0.07483652,0
26/10/2016 12.00,0.01823625,0.0631928,0
26/10/2016 13.00,0.05418393,0.09447737,0.001364199
26/10/2016 14.00,0.1336714,0.1831598,0.006637314
26/10/2016 15.00,0.1812884,0.1934163,0.04498349
26/10/2016 16.00,0.1835551,0.1994335,0.07301246
26/10/2016 17.00,0.3125943,0.2676951,0.04387921
26/10/2016 18.00,0.3335456,0.2361735,0.06955879
26/10/2016 19.00,0.4666989,0.2184673,0.06968153
26/10/2016 20.00,0.6031537,0.2376381,0.192151
26/10/2016 21.00,0.4524776,0.166596,0.386255
26/10/2016 22.00,0.7594842,0.1850813,0.3492051
26/10/2016 23.00,0.8024656,0.1215814,0.4373889
27/10/2016 00.00,0.8004226,0.1108785,0.5441576
27/10/2016 01.00,0.7603781,0.1078679,0.7822449
27/10/2016 02.00,0.5567381,0.0642227,0.8953199
27/10/2016 03.00,0.585163,0.06342233,0.9233671
27/10/2016 04.00,0.5586882,0.04020058,0.8221797
27/10/2016 05.00,0.3401005,0.005894466,0.5996931
27/10/2016 06.00,0.3279248,0.006853402,0.4281153
27/10/2016 07.00,0.3555503,0.06319062,0.4182324
27/10/2016 08.00,0.2413519,0.1201134,0.3629011
27/10/2016 09.00,0.1962641,0.1357313,0.321849
27/10/2016 10.00,0.1816001,0.1283076,0.2883545
27/10/2016 11.00,0.1888736,0.1917076,0.2522255
27/10/2016 12.00,0.1036937,0.4600325,0.212654
27/10/2016 13.00,0.1222676,0.4143445,0.2186968
27/10/2016 14.00,0.1803587,0.3611974,0.2091429
27/10/2016 15.00,0.4626244,0.3493522,0.3311794
27/10/2016 16.00,0.5339273,0.4654908,0.3135202
27/10/2016 17.00,0.545985,0.5415165,0.4467695
27/10/2016 18.00,0.673674,0.5432637,0.5745811
27/10/2016 19.00,0.8586434,0.4106406,0.6638515
27/10/2016 20.00,0.8258028,0.3739716,0.8980793
27/10/2016 21.00,0.7722162,0.4485028,0.95
27/10/2016 22.00,0.7188538,0.5435466,0.9499999
27/10/2016 23.00,0.8504056,0.3454713,0.95
28/10/2016 00.00,0.95,0.3365645,0.9499999
28/10/2016 01.00,0.9499999,0.3928047,0.95
28/10/2016 02.00,0.8725256,0.3839686,0.95
28/10/2016 03.00,0.9146098,0.3862192,0.9499999
28/10/2016 04.00,0.95,0.4571709,0.95
28/10/2016 05.00,0.8931369,0.4347527,0.95
28/10/2016 06.00,0.8853302,0.4875605,0.95
28/10/2016 07.00,0.7824028,0.5340872,0.95
28/10/2016 08.00,0.8716718,0.3670331,0.95
28/10/2016 09.00,0.917002,0.3211532,0.95
28/10/2016 10.00,0.6511045,0.2342369,0.95
28/10/2016 11.00,0.95,0.2075091,0.95
28/10/2016 12.00,0.95,0.3824909,0.95
28/10/2016 13.00,0.8533055,0.5625859,0.95
28/10/2016 14.00,0.8695803,0.7738909,0.95
28/10/2016 15.00,0.95,0.95,0.95
28/10/2016 16.00,0.95,0.95,0.9499999
28/10/2016 17.00,0.95,0.95,0.9365291
28/10/2016 18.00,0.9457707,0.95,0.936934
28/10/2016 19.00,0.9424782,0.8032802,0.95
28/10/2016 20.00,0.95,0.8792705,0.95
28/10/2016 21.00,0.95,0.9499999,0.95
28/10/2016 22.00,0.95,0.95,0.95
28/10/2016 23.00,0.95,0.9499999,0.95
29/10/2016 00.00,0.9499999,0.79331,0.95
29/10/2016 01.00,0.9499999,0.9499999,0.95
29/10/2016 02.00,0.9499999,0.95,0.95
29/10/2016 03.00,0.95,0.8600738,0.9499999
29/10/2016 04.00,0.95,0.8647346,0.95
29/10/2016 05.00,0.95,0.7086162,0.95
29/10/2016 06.00,0.95,0.7213235,0.9262333
29/10/2016 07.00,0.95,0.9127076,0.801323
29/10/2016 08.00,0.95,0.9443797,0.417073
29/10/2016 09.00,0.95,0.9397989,0.3496582
29/10/2016 10.00,0.95,0.95,0.4123673
29/10/2016 11.00,0.9499999,0.95,0.6647415
29/10/2016 12.00,0.9390863,0.95,0.7999252
29/10/2016 13.00,0.95,0.95,0.8472505
29/10/2016 14.00,0.834511,0.95,0.8272843
29/10/2016 15.00,0.822515,0.95,0.8422011
29/10/2016 16.00,0.9387128,0.9499999,0.6558131
29/10/2016 17.00,0.9406247,0.95,0.5479645
29/10/2016 18.00,0.8676908,0.9499999,0.8147691
29/10/2016 19.00,0.8842885,0.9251899,0.9151686
29/10/2016 20.00,0.6284788,0.8357598,0.916284
29/10/2016 21.00,0.6527398,0.9322963,0.95
29/10/2016 22.00,0.7958919,0.9206103,0.9419594
29/10/2016 23.00,0.4634268,0.8714643,0.95
30/10/2016 00.00,0.5948339,0.95,0.872652
30/10/2016 01.00,0.5933962,0.9331223,0.928951
30/10/2016 02.00,0.6084915,0.9274667,0.9331692
30/10/2016 03.00,0.6127676,0.814481,0.8655138
30/10/2016 04.00,0.5116819,0.572753,0.9416101
30/10/2016 05.00,0.5114893,0.3294694,0.8909105
30/10/2016 06.00,0.4905104,0.2756419,0.8077047
30/10/2016 07.00,0.4283764,0.2182766,0.6999628
30/10/2016 08.00,0.4039035,0.1536951,0.423843
30/10/2016 09.00,0.3063843,0.1831021,0.1986264
30/10/2016 10.00,0.1020979,0.1643124,0.1084641
30/10/2016 11.00,0.09346395,0.2139241,0.08821281
30/10/2016 12.00,0.1584169,0.2401663,0.06492773
30/10/2016 13.00,0.1478452,0.2711879,0.08959789
30/10/2016 14.00,0.07433099,0.1996306,0.1549986
30/10/2016 15.00,0.1621726,0.1398388,0.329059
30/10/2016 16.00,0.1695302,0.1077931,0.4387434
30/10/2016 17.00,0.1655115,0.1442199,0.489226
30/10/2016 18.00,0.2315301,0.1460276,0.5727578
30/10/2016 19.00,0.2727099,0.0772094,0.6657947
30/10/2016 20.00,0.1736196,0.05567201,0.5708069
30/10/2016 21.00,0.1402171,0.04163849,0.6268046
30/10/2016 22.00,0.1093146,0.04313464,0.5298616
30/10/2016 23.00,0.0745502,0.03405119,0.5122584
31/10/2016 00.00,0.06925713,0.01690968,0.3785363
31/10/2016 01.00,0.03769116,0.001498111,0.2436914
31/10/2016 02.00,0.008792436,0,0.2528981
31/10/2016 03.00,0.03658054,0,0.2530426
31/10/2016 04.00,0.02885528,0,0.1661269
31/10/2016 05.00,0.02619201,0,0.1825822
31/10/2016 06.00,0.01447465,0,0.3995626
31/10/2016 07.00,0.09229142,0,0.2332068
31/10/2016 08.00,0.1116934,0.000774334,0.2335578
31/10/2016 09.00,0.07427071,0.02030703,0.2077762
31/10/2016 10.00,0.06958042,0,0.08557345
31/10/2016 11.00,0.03200158,0.03213019,0.03586438
31/10/2016 12.00,0.06929272,0.03932907,0.01938254
31/10/2016 13.00,0.1063407,0.07072652,0.01834713
31/10/2016 14.00,0.1388206,0.1281246,0.02439828
31/10/2016 15.00,0.08740962,0.1679028,0.07520507
31/10/2016 16.00,0.127837,0.1697569,0.04745473
31/10/2016 17.00,0.1489699,0.1674809,0.1283529
31/10/2016 18.00,0.3674002,0.2030077,0.1273103
31/10/2016 19.00,0.2892977,0.2274715,0.1816265
31/10/2016 20.00,0.3559207,0.1026304,0.2209758
31/10/2016 21.00,0.5672832,0.1049059,0.1759264
31/10/2016 22.00,0.6178889,0.1307606,0.2002854
31/10/2016 23.00,0.663641,0.1342227,0.2624507
01/11/2016 00.00,0.7022425,0.1031748,0.4725975
01/11/2016 01.00,0.7689716,0.05960835,0.5332639
01/11/2016 02.00,0.789876,0.08458029,0.6941007
01/11/2016 03.00,0.5585489,0.1131215,0.6928546
01/11/2016 04.00,0.4248267,0.06028016,0.7225552
01/11/2016 05.00,0.7127389,0.02459325,0.8000095
01/11/2016 06.00,0.6088447,0.03761865,0.7873755
01/11/2016 07.00,0.4951718,0.05552043,0.8999415
01/11/2016 08.00,0.3343268,0.107298,0.7628372
01/11/2016 09.00,0.5490414,0.05056339,0.7047071
01/11/2016 10.00,0.7491744,0.0488034,0.7296213
01/11/2016 11.00,0.7664497,0.05511612,0.8714553
01/11/2016 12.00,0.8285944,0.04730624,0.9137774
01/11/2016 13.00,0.7753234,0.02306747,0.95
01/11/2016 14.00,0.95,0.01933385,0.9315866
01/11/2016 15.00,0.9499999,0.03697463,0.9404314
01/11/2016 16.00,0.75598,0.07857525,0.95
01/11/2016 17.00,0.6389245,0.07352741,0.8287086
01/11/2016 18.00,0.8864312,0.07674249,0.7921031
01/11/2016 19.00,0.8335039,0.03388136,0.7840102
01/11/2016 20.00,0.5958392,0.03001709,0.9499999
01/11/2016 21.00,0.6535398,0.05912356,0.9008789
01/11/2016 22.00,0.561574,0.03640362,0.9209375
01/11/2016 23.00,0.8547519,0.05080569,0.8624293
02/11/2016 00.00,0.7226671,0.01825018,0.9445743
02/11/2016 01.00,0.6878332,0.03747164,0.7387613
02/11/2016 02.00,0.6210213,0.02623666,0.6261639
02/11/2016 03.00,0.4815943,0.03412975,0.6004992
02/11/2016 04.00,0.4332307,0.02049305,0.6981965
02/11/2016 05.00,0.298543,0.02484449,0.4198636
02/11/2016 06.00,0.2091515,0.0257122,0.4887345
02/11/2016 07.00,0.1283315,0.02354874,0.2590526
02/11/2016 08.00,0.1518604,0.01885025,0.2719278
02/11/2016 09.00,0.08974192,0.01651899,0.2129578
02/11/2016 10.00,0.09714478,0.008066505,0.2193582
02/11/2016 11.00,0.103103,0.04333638,0.2089499
02/11/2016 12.00,0.1178285,0.03186046,0.2477409
02/11/2016 13.00,0.1432381,0.03753119,0.3260012
02/11/2016 14.00,0.18557,0.05784789,0.3838665
02/11/2016 15.00,0.2099349,0.03177825,0.3925024
02/11/2016 16.00,0.1765122,0.01411058,0.3872593
02/11/2016 17.00,0.2198417,0.01963178,0.3921798
02/11/2016 18.00,0.1927461,0.005826996,0.5865633
02/11/2016 19.00,0.2808032,0.002498918,0.4564517
02/11/2016 20.00,0.3036675,0.007494847,0.4766001
02/11/2016 21.00,0.1311073,0,0.5292078
02/11/2016 22.00,0.1920704,0.005852041,0.4792629
02/11/2016 23.00,0.1682149,0.005145182,0.4974961
03/11/2016 00.00,0.1749352,0.0155308,0.4118111
03/11/2016 01.00,0.1821506,0.01144362,0.4777393
03/11/2016 02.00,0.1156668,0,0.4332867
03/11/2016 03.00,0.130009,0.01212466,0.4291981
03/11/2016 04.00,0.1519745,0.01218921,0.4474074
03/11/2016 05.00,0.09059776,0,0.4555658
03/11/2016 06.00,0.07577703,0,0.4568619
03/11/2016 07.00,0.06967632,0,0.5159286
03/11/2016 08.00,0.01671371,0,0.3847509
03/11/2016 09.00,0,0,0.2131145
03/11/2016 10.00,0,0,0.1329736
03/11/2016 11.00,0,0,0.1073655
03/11/2016 12.00,0,0.004404666,0.07840338
03/11/2016 13.00,0,0,0.0849583
03/11/2016 14.00,0.001611933,0,0.07791246
03/11/2016 15.00,0.03277286,0.002919809,0.1158835
03/11/2016 16.00,0.002933837,0.03716289,0.07459416
03/11/2016 17.00,0,0.035472,0.05635381
03/11/2016 18.00,0,0.03001043,0.01348562
03/11/2016 19.00,0.01105716,0.01663043,0
03/11/2016 20.00,0.05089984,0.01250168,0
03/11/2016 21.00,0.1165781,0.01381776,0.000571619
03/11/2016 22.00,0.1636322,0.02163327,0.003223507
03/11/2016 23.00,0.2115542,0,0
04/11/2016 00.00,0.2619982,0,0
04/11/2016 01.00,0.1641768,0.004961382,0
04/11/2016 02.00,0.104329,0,0
04/11/2016 03.00,0.09731099,0,0
04/11/2016 04.00,0.1462577,0.002407763,0.01018235
04/11/2016 05.00,0.1046142,0.004074106,0.02279643
04/11/2016 06.00,0.1788512,0.02121974,0.01435813
04/11/2016 07.00,0.2532639,0.04719187,0.00408646
04/11/2016 08.00,0.334742,0.03338809,0
04/11/2016 09.00,0.2852553,0.02180357,0
04/11/2016 10.00,0.1061573,0.001392199,0
04/11/2016 11.00,0.2838456,0,0.07512602
04/11/2016 12.00,0.3241002,0.003844171,0.2865961
04/11/2016 13.00,0.1808974,0.005263038,0.3765429
04/11/2016 14.00,0.313307,0.009552899,0.1663382
04/11/2016 15.00,0.6864212,0.03336915,0.27616
04/11/2016 16.00,0.64994,0.06122801,0.3526739
04/11/2016 17.00,0.6238374,0.0460825,0.3598854
04/11/2016 18.00,0.6022526,0.07332152,0.6607538
04/11/2016 19.00,0.6506031,0.05307973,0.95
04/11/2016 20.00,0.6650054,0.1024691,0.95
04/11/2016 21.00,0.6193681,0.1010499,0.8744692
04/11/2016 22.00,0.5399159,0.04202916,0.6710734
04/11/2016 23.00,0.4307065,0.05420563,0.5706027
05/11/2016 00.00,0.7393814,0.02484275,0.3959099
05/11/2016 01.00,0.3424415,0.05845832,0.3231171
05/11/2016 02.00,0.4885029,0.05532679,0.3334633
05/11/2016 03.00,0.3939974,0.02851747,0.2882175
05/11/2016 04.00,0.3211092,0.06635854,0.3322272
05/11/2016 05.00,0.3408201,0.08506256,0.3516245
05/11/2016 06.00,0.5599593,0.07696058,0.3148364
05/11/2016 07.00,0.3650672,0.09162268,0.3952426
05/11/2016 08.00,0.3345741,0.1037831,0.3175195
05/11/2016 09.00,0.3657287,0.0557142,0.3718209
05/11/2016 10.00,0.2115001,0.04569307,0.4694348
05/11/2016 11.00,0.2560699,0.01991592,0.6580759
05/11/2016 12.00,0.1981649,0.02059324,0.8174547
05/11/2016 13.00,0.2127436,0.04626289,0.8971962
05/11/2016 14.00,0.1378216,0.06466605,0.8701997
05/11/2016 15.00,0.1692979,0.04480936,0.9063032
05/11/2016 16.00,0.3179297,0.0986377,0.8551979
05/11/2016 17.00,0.353121,0.08114564,0.9419931
05/11/2016 18.00,0.2734849,0.1128562,0.9499999
05/11/2016 19.00,0.2590772,0.07899862,0.95
05/11/2016 20.00,0.1090962,0.04385261,0.9293604
05/11/2016 21.00,0.08921479,0.07807875,0.9118109
05/11/2016 22.00,0.1004448,0.063699,0.6395466
05/11/2016 23.00,0.00522915,0.04405921,0.3975163
06/11/2016 00.00,0,0.07063937,0.1681324
06/11/2016 01.00,0,0.03444539,0.1295236
06/11/2016 02.00,0,0.03607199,0.1182606
06/11/2016 03.00,0.06597973,0.04414247,0.2283001
06/11/2016 04.00,0.1993651,0.04107811,0.9217671
06/11/2016 05.00,0.4020457,0.0222243,0.95
06/11/2016 06.00,0.4714417,0.04466414,0.9499999
06/11/2016 07.00,0.4293181,0.0566757,0.9499999
06/11/2016 08.00,0.4450704,0.03177208,0.9399244
06/11/2016 09.00,0.4922168,0.05484159,0.9499999
06/11/2016 10.00,0.3770035,0.05307545,0.95
06/11/2016 11.00,0.4615695,0.05928287,0.95
06/11/2016 12.00,0.6950942,0.06536651,0.95
06/11/2016 13.00,0.765976,0.09650308,0.9499999
06/11/2016 14.00,0.5612245,0.08367671,0.9499999
06/11/2016 15.00,0.9112219,0.07648984,0.95
06/11/2016 16.00,0.95,0.06870268,0.9499999
06/11/2016 17.00,0.9301028,0.1043988,0.95
06/11/2016 18.00,0.95,0.1192628,0.95
06/11/2016 19.00,0.95,0.07627574,0.95
06/11/2016 20.00,0.927678,0.08529346,0.95
06/11/2016 21.00,0.9427981,0.1029585,0.9499999
06/11/2016 22.00,0.9075468,0.1415312,0.95
06/11/2016 23.00,0.8431174,0.1347597,0.95
07/11/2016 00.00,0.9254599,0.09617545,0.95
07/11/2016 01.00,0.9230868,0.0920077,0.95
07/11/2016 02.00,0.7885934,0.09832539,0.95
07/11/2016 03.00,0.9295405,0.1399225,0.95
07/11/2016 04.00,0.8767561,0.1422507,0.95
07/11/2016 05.00,0.7574179,0.1049099,0.95
07/11/2016 06.00,0.5040459,0.1258337,0.9499999
07/11/2016 07.00,0.719579,0.1615075,0.95
07/11/2016 08.00,0.6591187,0.1411828,0.95
07/11/2016 09.00,0.4627794,0.1782761,0.95
07/11/2016 10.00,0.5045938,0.07561462,0.9499999
07/11/2016 11.00,0.4023168,0.1511582,0.95
07/11/2016 12.00,0.4495913,0.1236399,0.95
07/11/2016 13.00,0.3922185,0.1156438,0.95
07/11/2016 14.00,0.4124953,0.116274,0.9241027
07/11/2016 15.00,0.3722786,0.1012076,0.95
07/11/2016 16.00,0.5545595,0.1025586,0.8662032
07/11/2016 17.00,0.4555715,0.08788487,0.95
07/11/2016 18.00,0.5505095,0.1048463,0.8880625
07/11/2016 19.00,0.3498323,0.1642301,0.8707389
07/11/2016 20.00,0.3522135,0.09501418,0.95
07/11/2016 21.00,0.3505061,0.1126919,0.95
07/11/2016 22.00,0.2838347,0.1469942,0.9207906
07/11/2016 23.00,0.2780163,0.1727569,0.8144118
08/11/2016 00.00,0.2534712,0.1446216,0.9124584
08/11/2016 01.00,0.2414747,0.09217532,0.7863073
08/11/2016 02.00,0.2461072,0.1214451,0.7246655
08/11/2016 03.00,0.1661363,0.1860704,0.5509579
08/11/2016 04.00,0.1064677,0.1406431,0.4573995
08/11/2016 05.00,0.1910177,0.08694545,0.4482036
08/11/2016 06.00,0.1670157,0.1075341,0.36122
08/11/2016 07.00,0.147865,0.1212198,0.3786764
08/11/2016 08.00,0.07641106,0.188927,0.2756982
08/11/2016 09.00,0.06970732,0.1090883,0.2153552
08/11/2016 10.00,0.0321439,0.1113847,0.1431095
08/11/2016 11.00,0.00132094,0.1274035,0.09855434
08/11/2016 12.00,0,0.1376072,0.05027476
08/11/2016 13.00,0,0.1079747,0.05507297
08/11/2016 14.00,0,0.09572284,0.03347869
08/11/2016 15.00,0,0.0879357,0.06436308
08/11/2016 16.00,0,0.1077203,0.1192283
08/11/2016 17.00,0,0.1405902,0.096192
08/11/2016 18.00,0,0.2000511,0.10212
08/11/2016 19.00,0,0.10883,0.1000019
08/11/2016 20.00,0,0.07844011,0.1547699
08/11/2016 21.00,0,0.1186182,0.08453083
08/11/2016 22.00,0,0.1146131,0.0720703
08/11/2016 23.00,0,0.1800715,0.04850729
09/11/2016 00.00,0,0.09818831,0.08248983
09/11/2016 01.00,0,0.1108462,0.05723131
09/11/2016 02.00,0,0.08982094,0.06905749
09/11/2016 03.00,0,0.1164869,0.07381655
09/11/2016 04.00,0,0.1151445,0.117098
09/11/2016 05.00,0,0.1428238,0.07512245
09/11/2016 06.00,0.01034425,0.126084,0.1239588
09/11/2016 07.00,0.01285413,0.1084787,0.05077943
09/11/2016 08.00,0.02554984,0.1076857,0.09528212
09/11/2016 09.00,0.01678074,0.1060729,0.1115129
09/11/2016 10.00,0.04376057,0.07298793,0.1178684
09/11/2016 11.00,0.03739041,0.1485032,0.1057739
09/11/2016 12.00,0.02179596,0.1065961,0.1211707
09/11/2016 13.00,0.01575175,0.09426173,0.1444976
09/11/2016 14.00,0.03277327,0.1632664,0.1865003
09/11/2016 15.00,0.04321928,0.1620324,0.2664095
09/11/2016 16.00,0.007391918,0.1637936,0.3585156
09/11/2016 17.00,0,0.2315118,0.4443483
09/11/2016 18.00,0,0.2120244,0.6812982
09/11/2016 19.00,0,0.1948243,0.5005077
09/11/2016 20.00,0.00715332,0.1952298,0.493898
09/11/2016 21.00,0,0.1377452,0.4474936
09/11/2016 22.00,0.02624557,0.2014345,0.2940988
09/11/2016 23.00,0.02876799,0.1979721,0.2735469
10/11/2016 00.00,0.03538591,0.1722684,0.2378961
10/11/2016 01.00,0.05443202,0.09252655,0.3368852
10/11/2016 02.00,0.03646344,0.0263109,0.3768907
10/11/2016 03.00,0.06248656,0.03508675,0.4445625
10/11/2016 04.00,0.1052197,0.04125131,0.4785551
10/11/2016 05.00,0.07765198,0.001687457,0.3895519
10/11/2016 06.00,0.06636532,0,0.287139
10/11/2016 07.00,0.06809016,0,0.2520901
10/11/2016 08.00,0.04157868,0.0103254,0.1794301
10/11/2016 09.00,0.03723287,0.02618344,0.1073779
10/11/2016 10.00,0.0466576,0.02618436,0.04867927
10/11/2016 11.00,0.0488366,0.03400518,0.03384892
10/11/2016 12.00,0.00127166,0.09742905,0.03686567
10/11/2016 13.00,0,0.08592841,0.08878431
10/11/2016 14.00,0.000965602,0.07220532,0.1313785
10/11/2016 15.00,0.02395728,0.0663418,0.185737
10/11/2016 16.00,0,0.08640068,0.08920281
10/11/2016 17.00,0,0.07550032,0.05777711
10/11/2016 18.00,0,0.06003127,0.01795191
10/11/2016 19.00,0,0.03032413,0
10/11/2016 20.00,0,0.02617432,0
10/11/2016 21.00,0,0.03050475,0
10/11/2016 22.00,0,0.03173603,0.0298816
10/11/2016 23.00,0,0,0.06718524
11/11/2016 00.00,0,0,0.1111902
11/11/2016 01.00,0,0.01954512,0.1756249
11/11/2016 02.00,0,0.01906392,0.1306978
11/11/2016 03.00,0,0.006806791,0.0966889
11/11/2016 04.00,0.0254961,0,0.1431819
11/11/2016 05.00,0.01955011,0,0.1070143
11/11/2016 06.00,0.04532765,0,0.06007418
11/11/2016 07.00,0.05018203,0.000220919,0.004636607
11/11/2016 08.00,0.07683963,0,0
11/11/2016 09.00,0.07040405,0,0
11/11/2016 10.00,0.00160081,0,0.003574558
11/11/2016 11.00,0.04039921,0,0.01102676
11/11/2016 12.00,0.0364606,0.03449677,0.02363127
11/11/2016 13.00,0.00081183,0.04229402,0.01722401
11/11/2016 14.00,0.02022136,0.006448212,0
11/11/2016 15.00,0.08947357,0,0.002368169
11/11/2016 16.00,0.0513145,0.01387441,0.002107822
11/11/2016 17.00,0.01869453,0.03129633,0
11/11/2016 18.00,0.005286945,0.07185894,0
11/11/2016 19.00,0.007471691,0.05900738,0
11/11/2016 20.00,0.01045831,0.1249755,0
11/11/2016 21.00,0.02100983,0.1558883,0
11/11/2016 22.00,0.02246891,0.0757564,0
11/11/2016 23.00,0.007571439,0.05134209,0.01478645
12/11/2016 00.00,0.06594881,0.02078483,0.1229843
12/11/2016 01.00,0.002397082,0.07262303,0.1300934
12/11/2016 02.00,0.02759316,0.07823902,0.09145669
12/11/2016 03.00,0.006794538,0.04750481,0.05623402
12/11/2016 04.00,0,0.06626825,0.04881743
12/11/2016 05.00,0,0.04062287,0.03553423
12/11/2016 06.00,0,0.0107708,0.01724969
12/11/2016 07.00,0,0.003032271,0.01010615
12/11/2016 08.00,0,0.001242572,0
12/11/2016 09.00,0,0,0
12/11/2016 10.00,0,0,0
12/11/2016 11.00,0,0,0
12/11/2016 12.00,0,0,0
12/11/2016 13.00,0,0,0
12/11/2016 14.00,0,0,0
12/11/2016 15.00,0,0,0
12/11/2016 16.00,0.01992298,0.03293269,0
12/11/2016 17.00,0.02773848,0.04624819,0
12/11/2016 18.00,0.02223214,0.06592473,0
12/11/2016 19.00,0.05202732,0.02965543,0
12/11/2016 20.00,0.03397062,0.002393721,0
12/11/2016 21.00,0.06172664,0.01015805,0
12/11/2016 22.00,0.1562996,0.008947887,0
12/11/2016 23.00,0.1226256,0.008272609,0
13/11/2016 00.00,0.2157602,0.02437689,0
13/11/2016 01.00,0.1989972,0.002291419,0
13/11/2016 02.00,0.1955439,0.0108088,0.0183416
13/11/2016 03.00,0.1787749,0.02964748,0.0222551
13/11/2016 04.00,0.1762786,0.02331454,0.0640097
13/11/2016 05.00,0.2281896,0.000150711,0.05496582
13/11/2016 06.00,0.179603,0.005633012,0.03231052
13/11/2016 07.00,0.1369272,0.002880726,0.008939304
13/11/2016 08.00,0.1913855,0,0
13/11/2016 09.00,0.2242711,0,0
13/11/2016 10.00,0.08120409,0,0
13/11/2016 11.00,0.06055826,0,0
13/11/2016 12.00,0.1075468,0,0
13/11/2016 13.00,0.1164076,0,0.009723155
13/11/2016 14.00,0.07098613,0,0.03112747
13/11/2016 15.00,0.222964,0,0.07381016
13/11/2016 16.00,0.3144458,0,0.06863336
13/11/2016 17.00,0.3408161,0,0.04885788
13/11/2016 18.00,0.4266868,0,0.06588034
13/11/2016 19.00,0.4736023,0,0.1084639
13/11/2016 20.00,0.4090512,0,0.1058335
13/11/2016 21.00,0.4575035,0,0.1733495
13/11/2016 22.00,0.4394834,0,0.2110252
13/11/2016 23.00,0.4465592,0.02303427,0.3205925
14/11/2016 00.00,0.5746537,0.05996407,0.381766
14/11/2016 01.00,0.6004197,0.1160101,0.3876408
14/11/2016 02.00,0.5019957,0.1620714,0.5322378
14/11/2016 03.00,0.6865746,0.2659569,0.622896
14/11/2016 04.00,0.6390883,0.3137431,0.4618555
14/11/2016 05.00,0.6327627,0.2646102,0.4722663
14/11/2016 06.00,0.5066912,0.2979641,0.8406347
14/11/2016 07.00,0.8155999,0.3746234,0.6239456
14/11/2016 08.00,0.8279806,0.3772704,0.7054031
14/11/2016 09.00,0.6408606,0.5013372,0.7948405
14/11/2016 10.00,0.704815,0.3177264,0.7656865
14/11/2016 11.00,0.6469698,0.5848538,0.8831185
14/11/2016 12.00,0.7809268,0.5093049,0.9167643
14/11/2016 13.00,0.734684,0.3775116,0.9297098
14/11/2016 14.00,0.7872283,0.3085205,0.9260556
14/11/2016 15.00,0.7239743,0.2646093,0.95
14/11/2016 16.00,0.9192103,0.2036452,0.9468811
14/11/2016 17.00,0.8459859,0.1410412,0.95
14/11/2016 18.00,0.9445299,0.1228597,0.95
14/11/2016 19.00,0.8419532,0.1054825,0.95
14/11/2016 20.00,0.9447891,0.01961492,0.95
14/11/2016 21.00,0.95,0.01131158,0.95
14/11/2016 22.00,0.95,0.02392184,0.95
14/11/2016 23.00,0.95,0.03708886,0.9499999
15/11/2016 00.00,0.95,0.02125994,0.95
15/11/2016 01.00,0.95,0,0.95
15/11/2016 02.00,0.9499999,0,0.95
15/11/2016 03.00,0.9499999,0.03387008,0.95
15/11/2016 04.00,0.8390483,0.07475416,0.9499999
15/11/2016 05.00,0.9363036,0.08926537,0.95
15/11/2016 06.00,0.742636,0.2060841,0.95
15/11/2016 07.00,0.553329,0.3617066,0.95
15/11/2016 08.00,0.3516695,0.6389885,0.9440413
15/11/2016 09.00,0.509624,0.4548706,0.9153937
15/11/2016 10.00,0.5741252,0.3742027,0.8441355
15/11/2016 11.00,0.4623542,0.3752187,0.8495994
15/11/2016 12.00,0.404567,0.40388,0.7197531
15/11/2016 13.00,0.3423337,0.2951356,0.7041048
15/11/2016 14.00,0.6432358,0.4947979,0.5452679
15/11/2016 15.00,0.6877069,0.8106741,0.5886785
15/11/2016 16.00,0.4790342,0.6673148,0.6713991
15/11/2016 17.00,0.4684297,0.3806243,0.5991806
15/11/2016 18.00,0.769285,0.330518,0.73116
15/11/2016 19.00,0.6927233,0.162756,0.6947927
15/11/2016 20.00,0.4404098,0.09765297,0.7165487
15/11/2016 21.00,0.4179194,0.1525478,0.4204255
15/11/2016 22.00,0.2658321,0.167532,0.3313935
15/11/2016 23.00,0.3564739,0.2594749,0.2242662
16/11/2016 00.00,0.2374257,0.166352,0.2497389
16/11/2016 01.00,0.1914297,0.1855489,0.1304243
16/11/2016 02.00,0.1297673,0.143715,0.1082038
16/11/2016 03.00,0.07677811,0.1836929,0.1045089
16/11/2016 04.00,0.05713058,0.1506896,0.1501812
16/11/2016 05.00,0.03132734,0.1712833,0.08358535
16/11/2016 06.00,0.03678971,0.1932267,0.1255791
16/11/2016 07.00,0.05269055,0.1807092,0.05306016
16/11/2016 08.00,0.1439291,0.1608614,0.08695904
16/11/2016 09.00,0.1913355,0.1600961,0.08647557
16/11/2016 10.00,0.2808665,0.1114782,0.09025927
