HourUTC,HourDK,PriceArea,TotalLoad,Biomass,FossilGas,FossilHardCoal,FossilOil,HydroPower,OtherRenewable,SolarPower,Waste,OnshoreWindPower,OffshoreWindPower,ExchangeContinent,ExchangeGreatBelt,ExchangeNordicCountries
2022-01-04T02:00:00+00:00,2022-01-04T03:00:00,DK2,1284.52,445.24,61.9,97.01,27.36,,,0,57.53,242.19,830.24,-572,-592,750
2022-01-04T03:00:00+00:00,2022-01-04T04:00:00,DK1,2220.02,344.95,222.11,638.49,11.25,2.01,2.21,0.82,92.43,673.95,379.95,-86,590,-600
2022-01-04T03:00:00+00:00,2022-01-04T04:00:00,DK2,1307.63,479.69,60.21,94.08,26.8,,,0,58.42,170.77,693.14,-586,-590,960
2022-01-04T04:00:00+00:00,2022-01-04T05:00:00,DK1,2318.04,369.48,296.88,659.14,12.58,2,3.32,0.82,91.57,717.02,348.59,-356,525,-302
2022-01-04T04:00:00+00:00,2022-01-04T05:00:00,DK2,1397.72,517.08,82.64,130.39,33.78,,,0,63.08,97.79,423.14,-556,-525,1164
2022-01-04T05:00:00+00:00,2022-01-04T06:00:00,DK1,2658.6,394.31,357.98,708.42,13.73,2,3.42,0.82,93.09,810.71,404.88,-688,262,326
2022-01-04T05:00:00+00:00,2022-01-04T06:00:00,DK2,1596.89,545.14,107.29,154.42,38.37,,,0,65.89,65.53,299.97,-412,-262,1021
2022-01-04T06:00:00+00:00,2022-01-04T07:00:00,DK1,3044.02,427.34,371.87,746.08,15.02,2,3.56,0.82,93.09,929.15,470.51,-566,5,563
2022-01-04T06:00:00+00:00,2022-01-04T07:00:00,DK2,1833.94,500.88,119.19,151,37.74,,,0,65.14,53.24,387.06,-193,-5,741
2022-01-04T07:00:00+00:00,2022-01-04T08:00:00,DK1,3226.12,423.37,404.91,851.12,15.38,2,3.59,0.93,94.28,934.42,456.34,-655,-359,1079
2022-01-04T07:00:00+00:00,2022-01-04T08:00:00,DK2,1979.24,482.53,157.46,153.28,38.17,,,0.04,66.03,65.51,362.99,-612,359,928
2022-01-04T08:00:00+00:00,2022-01-04T09:00:00,DK1,3226.68,415.5,412.94,940.4,15.67,2,3.63,15.66,109.51,930.47,558.56,-1005,-173,1032
2022-01-04T08:00:00+00:00,2022-01-04T09:00:00,DK2,2011.46,471.63,162.84,154.32,38.37,,,3.47,66.31,94.99,359.61,-423,173,933
2022-01-04T09:00:00+00:00,2022-01-04T10:00:00,DK1,3287.8,397.22,415.55,894.97,15.7,2,3.64,87.14,112.76,944.28,760.32,-1177,-184,1039
2022-01-04T09:00:00+00:00,2022-01-04T10:00:00,DK2,2026.28,488.87,169.8,160.92,39.65,,,14.22,67.62,64.43,260.47,-350,184,949
2022-01-04T10:00:00+00:00,2022-01-04T11:00:00,DK1,3284.79,389.07,418.76,872.8,15.88,2,4.28,145.39,97.42,1007.83,866.14,-1094,-453,1036
2022-01-04T10:00:00+00:00,2022-01-04T11:00:00,DK2,2047.85,477.02,170.14,161.46,39.76,,,23.12,67.97,39.27,360.57,-667,453,944
2022-01-04T11:00:00+00:00,2022-01-04T12:00:00,DK1,3206.64,392.14,420.47,879.62,15.8,2,3.54,225.59,112.49,1043,861.77,-1190,-209,680
2022-01-04T11:00:00+00:00,2022-01-04T12:00:00,DK2,2053.62,473.24,171.87,164.55,40.22,,,21.38,66.08,55.99,574.1,-669,209,970
2022-01-04T12:00:00+00:00,2022-01-04T13:00:00,DK1,3188.26,384.79,391.78,873.08,14.72,2,3.53,220.94,94.24,1139.11,880.41,-1221,-166,611
2022-01-04T12:00:00+00:00,2022-01-04T13:00:00,DK2,2038.63,457.81,169.25,160.44,38.96,,,23.58,68.76,92.94,324.63,-699,166,1258
2022-01-04T13:00:00+00:00,2022-01-04T14:00:00,DK1,3145.54,399.2,397.41,875.96,15.77,2,3.64,119.23,96.04,1340.79,956.33,-1198,-359,533
2022-01-04T13:00:00+00:00,2022-01-04T14:00:00,DK2,2042.31,458.78,171.04,163.06,39.46,,,26.8,81.1,81.44,352.11,-766,359,1100
2022-01-04T14:00:00+00:00,2022-01-04T15:00:00,DK1,3082.61,385.71,400.53,949.92,15.69,2,3.67,35.32,108.27,1450.66,1044.39,-1228,-374,333
2022-01-04T14:00:00+00:00,2022-01-04T15:00:00,DK2,2008.61,455.68,171.44,162.14,39.29,,,8.86,84.11,86.99,392.34,-707,374,965
2022-01-04T15:00:00+00:00,2022-01-04T16:00:00,DK1,3197.73,362.74,416.1,903.08,17.29,2,3.79,3.95,108.89,1622.83,1100.18,-1183,-426,328
2022-01-04T15:00:00+00:00,2022-01-04T16:00:00,DK2,2101.47,500.48,214.42,164.86,39.81,,,0.09,85.88,150.48,150.71,-763,426,1156
2022-01-04T16:00:00+00:00,2022-01-04T17:00:00,DK1,3398.15,348.23,408.8,992.4,16.04,2,3.68,3.4,109.53,1639.31,1144.73,-1021,-449,266
2022-01-04T16:00:00+00:00,2022-01-04T17:00:00,DK2,2243.34,552.79,193.28,151.03,37.15,,,0,83.91,249.71,179.74,-769,449,1144
2022-01-04T17:00:00+00:00,2022-01-04T18:00:00,DK1,3255.19,360.24,403.02,972.55,16.01,2,3.68,3.4,107.94,1588.5,1149.35,-911,-352,-15
2022-01-04T17:00:00+00:00,2022-01-04T18:00:00,DK2,2174.65,569.28,197.39,151.32,37.18,,,0,83.06,306.87,458.81,-781,352,833
2022-01-04T18:00:00+00:00,2022-01-04T19:00:00,DK1,3098.86,362.28,397.27,952.72,16.31,2,3.74,3.4,108.4,1772.98,1154.18,-752,-450,-393
2022-01-04T18:00:00+00:00,2022-01-04T19:00:00,DK2,2048.08,556.23,201.03,156.56,38.19,,,0,84.54,365.41,808.48,-651,450,75
2022-01-04T19:00:00+00:00,2022-01-04T20:00:00,DK1,2931.22,365.51,357.83,825.65,15.71,2,3.67,3.41,100.15,2067.86,1131.78,-621,-518,-718
2022-01-04T19:00:00+00:00,2022-01-04T20:00:00,DK2,1924.12,552.85,115.34,155.92,38.08,,,0,84.51,409.33,825.25,-590,518,-148
2022-01-04T20:00:00+00:00,2022-01-04T21:00:00,DK1,2806.4,347.16,324.34,824.92,14.86,2,3.59,3.42,95.73,2256.2,1162.61,-514,-481,-1143
2022-01-04T20:00:00+00:00,2022-01-04T21:00:00,DK2,1787.51,529.75,94.64,146.16,36.21,,,0,70.63,420.53,835.22,-587,481,-202
2022-01-04T21:00:00+00:00,2022-01-04T22:00:00,DK1,2648.52,335.81,300.28,795.83,12.69,2,3.38,3.42,94.59,2212.43,1174.14,-582,-543,-1042
2022-01-04T21:00:00+00:00,2022-01-04T22:00:00,DK2,1673.3,525.1,66.29,104.17,28.15,,,0,65.62,417.08,875.17,-582,543,-313
2022-01-04T22:00:00+00:00,2022-01-04T23:00:00,DK1,2488.71,305.77,299.66,632.72,13,2,2.35,3.42,94.95,2078.91,1183.82,-266,-543,-1206
2022-01-04T22:00:00+00:00,2022-01-04T23:00:00,DK2,1547.73,523.83,50.55,78.72,23.25,,,0,77.57,430.89,912.02,-585,543,-465
2022-01-04T23:00:00+00:00,2022-01-05T00:00:00,DK1,2408.94,281.44,184.52,402.96,11.7,2,2.19,3.42,81.31,2223.78,1134.69,-737,-117,-915
2022-01-04T23:00:00+00:00,2022-01-05T00:00:00,DK2,1496.26,521.41,48.65,75.66,22.67,,,0,69.06,446.01,891.76,-583,117,-29
2022-01-05T00:00:00+00:00,2022-01-05T01:00:00,DK1,2320.63,304.66,151.48,355.19,10.32,1.99,2.05,3.43,76.03,2173.96,1178.65,-702,-135,-929
2022-01-05T00:00:00+00:00,2022-01-05T01:00:00,DK2,1459.08,522.1,47.77,74.24,22.18,,,0,64.52,487.69,919.79,-584,135,-131
2022-01-05T01:00:00+00:00,2022-01-05T02:00:00,DK1,2427.11,246.32,145.57,321.43,11.09,2,2.13,3.4,87.97,1800.72,1128.25,-174,113,-940
2022-01-05T01:00:00+00:00,2022-01-05T02:00:00,DK2,1451.58,522.78,47.71,74.1,21.81,,,0,64.13,433.6,925.23,-584,-113,156
2022-01-05T02:00:00+00:00,2022-01-05T03:00:00,DK1,2415.36,251.86,144.58,317.83,10.95,2,2.12,3.4,92.64,1607.38,1085.76,52,43,-826
2022-01-05T02:00:00+00:00,2022-01-05T03:00:00,DK2,1448.28,522.17,50.68,78.83,22.73,,,0,64.12,464.47,926.75,-585,-43,44
2022-01-05T03:00:00+00:00,2022-01-05T04:00:00,DK1,2404.87,283.34,141.19,344.8,9.87,2,2.01,3.42,92.31,1352.08,1132.88,290,-15,-891
2022-01-05T03:00:00+00:00,2022-01-05T04:00:00,DK2,1465.98,524.31,53.39,83.31,23.61,,,0,67.45,524.42,927.33,-585,15,-72
2022-01-05T04:00:00+00:00,2022-01-05T05:00:00,DK1,2446.6,309.51,159.27,492.03,10.54,1.99,2.07,3.42,93.63,1218.05,1164.76,-355,285,-822
2022-01-05T04:00:00+00:00,2022-01-05T05:00:00,DK2,1512.21,525.38,54.04,84.34,23.81,,,0,71.21,560.07,926.99,-547,-285,183
2022-01-05T05:00:00+00:00,2022-01-05T06:00:00,DK1,2819.92,312.63,214.65,517.12,11.98,2,2.35,3.38,93.86,1203.49,1107.48,-368,495,-675
2022-01-05T05:00:00+00:00,2022-01-05T06:00:00,DK2,1692.18,527.16,65.5,102.92,27.37,,,0,80.73,549.67,932.5,1,-495,-22
2022-01-05T06:00:00+00:00,2022-01-05T07:00:00,DK1,3195.33,343.69,329.42,778.4,14.84,2,3.6,3.42,96.99,973.87,1047.83,59,584,-966
2022-01-05T06:00:00+00:00,2022-01-05T07:00:00,DK2,1950.09,533.28,92.37,132.91,33.13,,,0,82.96,493.7,932.24,570,-584,-296
2022-01-05T07:00:00+00:00,2022-01-05T08:00:00,DK1,3340.41,340.54,327.4,868.07,15.14,2.01,3.64,3.93,111.18,713.92,1011.83,339,599,-944
2022-01-05T07:00:00+00:00,2022-01-05T08:00:00,DK2,2048.62,536.29,72.32,96.15,26.1,,,0.7,77.33,425.35,931.61,750,-599,-232
2022-01-05T08:00:00+00:00,2022-01-05T09:00:00,DK1,3350.61,311.67,334.77,914.93,15.63,2.01,3.69,11.56,111.3,486.83,1007.94,246,592,-648
2022-01-05T08:00:00+00:00,2022-01-05T09:00:00,DK2,2077.82,534.06,67.19,87.92,24.51,,,21.14,78.72,388.46,929.98,751,-592,-178
2022-01-05T09:00:00+00:00,2022-01-05T10:00:00,DK1,3394.37,339.55,343.2,857.95,15.74,2.01,3.71,66.12,112.06,547.11,1026.24,226,592,-672
2022-01-05T09:00:00+00:00,2022-01-05T10:00:00,DK2,2074.85,519.73,69.06,90.82,25.07,,,49,80.15,376.73,927.96,751,-592,-191
2022-01-05T10:00:00+00:00,2022-01-05T11:00:00,DK1,3410.88,368.27,337.8,929.26,15.22,2.01,3.53,133.4,111.58,798.24,932.86,165,592,-921
2022-01-05T10:00:00+00:00,2022-01-05T11:00:00,DK2,2061.22,520.71,68.71,90.21,24.95,,,53.77,79.45,379.35,926.11,759,-592,-215
2022-01-05T11:00:00+00:00,2022-01-05T12:00:00,DK1,3355.02,383.05,335.69,827.98,15.08,2.01,3.64,140.72,112.22,1067.6,913.06,274,506,-1184
2022-01-05T11:00:00+00:00,2022-01-05T12:00:00,DK2,2077.93,519.33,92.34,89.71,24.85,,,36.29,76.93,390.56,890.6,764,-506,-268
2022-01-05T12:00:00+00:00,2022-01-05T13:00:00,DK1,3306.9,381.91,343.33,866.28,15.49,2,3.68,91.59,112.35,1460.66,898.49,64,389,-1269
2022-01-05T12:00:00+00:00,2022-01-05T13:00:00,DK2,2106.79,515.7,122.11,86.77,24.26,,,26.4,67.85,345.77,889.17,771,-389,-318
2022-01-05T13:00:00+00:00,2022-01-05T14:00:00,DK1,3246.95,368.68,346.41,805.41,15.76,2,3.72,42.6,112.49,1588.48,1071.93,243,131,-1404
2022-01-05T13:00:00+00:00,2022-01-05T14:00:00,DK2,2114.84,517.48,116.75,89.48,24.76,,,16.71,71.57,335.8,887.25,766,-131,-548
2022-01-05T14:00:00+00:00,2022-01-05T15:00:00,DK1,3190.1,332.59,348.35,917.71,15.74,2,3.71,18.89,112.31,1412.68,1140.7,358,-128,-1265
2022-01-05T14:00:00+00:00,2022-01-05T15:00:00,DK2,2093.55,520.87,130.29,107.86,28.3,,,4.47,80.18,342.24,782.81,820,128,-825
2022-01-05T15:00:00+00:00,2022-01-05T16:00:00,DK1,3290.01,382.77,378.67,950.2,16.71,2.01,3.81,3.26,112.72,1275.89,1073.54,243,-237,-829
2022-01-05T15:00:00+00:00,2022-01-05T16:00:00,DK2,2168.31,524.62,169.76,128.75,32.31,,,0.02,76.89,431.02,633.24,792,237,-830
2022-01-05T16:00:00+00:00,2022-01-05T17:00:00,DK1,3519.45,393.68,379.22,1044.39,16.08,2.01,3.75,3.39,113.64,1370.46,891.54,294,-504,-397
2022-01-05T16:00:00+00:00,2022-01-05T17:00:00,DK2,2298.17,526.95,164.02,154.61,37.3,,,0,67.81,458.08,722.11,747,504,-1053
2022-01-05T17:00:00+00:00,2022-01-05T18:00:00,DK1,3367.57,318.22,376.68,936.02,15.85,2.01,3.73,3.4,113.12,1437.05,758.95,350,-351,-453
2022-01-05T17:00:00+00:00,2022-01-05T18:00:00,DK2,2228.52,524.63,167.32,157.19,37.8,,,0,71.91,480,762.23,316,351,-588
2022-01-05T18:00:00+00:00,2022-01-05T19:00:00,DK1,3187.64,310.67,355.04,769.56,15.33,2.01,3.7,3.43,115,1431.35,775.34,287,-420,-285
2022-01-05T18:00:00+00:00,2022-01-05T19:00:00,DK2,2099.74,520.71,165.17,154.21,37.24,,,0,82.77,518.28,862.61,-259,420,-338
2022-01-05T19:00:00+00:00,2022-01-05T20:00:00,DK1,3069.06,265.4,317.74,546.67,13.48,2.01,3.53,3.44,113.32,1271.91,907.79,228,4,-391
2022-01-05T19:00:00+00:00,2022-01-05T20:00:00,DK2,1962.41,519.43,162.21,149.07,36.25,,,0,65.85,531.36,875.43,-526,-4,213
2022-01-05T20:00:00+00:00,2022-01-05T21:00:00,DK1,2966.23,285.31,310.38,492.18,14.49,2.01,3.63,3.44,114.56,1047.11,972.88,158,286,-487
2022-01-05T20:00:00+00:00,2022-01-05T21:00:00,DK2,1877.4,521,104.69,150.83,36.58,,,0,70.18,528.26,847.11,-571,-286,533
2022-01-05T21:00:00+00:00,2022-01-05T22:00:00,DK1,2809.98,284.06,298.94,682.56,13.83,2.01,3.56,3.43,113.68,883.83,758.57,350,463,-825
2022-01-05T21:00:00+00:00,2022-01-05T22:00:00,DK2,1762.05,519.17,93.3,148.09,36.04,,,0,73.03,559.15,872.83,-584,-463,570
2022-01-05T22:00:00+00:00,2022-01-05T23:00:00,DK1,2675.85,343.74,313.98,800.94,13.82,2.01,2.52,3.44,110.38,861.51,727.53,-50,545,-786
2022-01-05T22:00:00+00:00,2022-01-05T23:00:00,DK2,1639.39,521.29,92.81,147.31,35.89,,,0,73.21,518.6,917.24,-584,-545,530
2022-01-05T23:00:00+00:00,2022-01-06T00:00:00,DK1,2524.22,317.48,189.39,614.02,13.23,2.01,2.42,3.38,97.14,847.27,1048.88,-660,603,-460
2022-01-05T23:00:00+00:00,2022-01-06T00:00:00,DK2,1526.61,516.22,61.22,99.8,21.09,,,0,72.17,414.23,884.17,-585,-603,715
2022-01-06T00:00:00+00:00,2022-01-06T01:00:00,DK1,2494.65,322.89,168.26,665.04,13.53,2.01,2.45,3.38,95.31,786.18,1129.8,-426,591,-780
2022-01-06T00:00:00+00:00,2022-01-06T01:00:00,DK2,1471.89,516.18,52.46,83.01,16.31,,,0,71.07,313.41,744.29,-584,-591,918
2022-01-06T01:00:00+00:00,2022-01-06T02:00:00,DK1,2462.05,313.6,166.21,742.78,13.48,2.01,2.45,3.38,95.63,655.09,1009.28,-175,471,-759
2022-01-06T01:00:00+00:00,2022-01-06T02:00:00,DK2,1432.69,519.21,52.33,81.69,16.26,,,0,71.29,298.6,677.09,-582,-471,837
2022-01-06T02:00:00+00:00,2022-01-06T03:00:00,DK1,2428.53,316.31,168.24,850.23,13.34,2.01,2.43,3.39,96.12,408.94,834.3,-442,589,-337
2022-01-06T02:00:00+00:00,2022-01-06T03:00:00,DK2,1435.19,522.58,52.35,81.7,16.26,,,0,70.54,330,669.34,-584,-589,939
2022-01-06T03:00:00+00:00,2022-01-06T04:00:00,DK1,2481.05,317.96,193.06,988.67,13.47,2,2.45,3.37,95.88,243.11,681.59,-713,599,124
2022-01-06T03:00:00+00:00,2022-01-06T04:00:00,DK2,1460.31,520.3,52.77,82.24,16.37,,,0,70.88,326.33,705.83,-584,-599,939
2022-01-06T04:00:00+00:00,2022-01-06T05:00:00,DK1,2602.55,331.13,275.11,1056.34,13.18,2,2.55,3.38,95,141.19,478.5,-1038,599,694
2022-01-06T04:00:00+00:00,2022-01-06T05:00:00,DK2,1560.61,515.91,55.68,87.04,17.29,,,0,74.68,294.23,682.68,-593,-599,1097
2022-01-06T05:00:00+00:00,2022-01-06T06:00:00,DK1,2968.82,350.85,378.81,1243,15.99,2,3.79,3.41,96.62,82.06,255.64,-1021,582,1024
2022-01-06T05:00:00+00:00,2022-01-06T06:00:00,DK2,1796.13,517.75,61.01,95.55,18.91,,,0,80.58,225.56,642.56,-597,-582,1364
2022-01-06T06:00:00+00:00,2022-01-06T07:00:00,DK1,3311.83,372.08,471.94,1367.6,15.86,2,3.77,3.37,99.49,60.79,157.45,-1129,329,1592
2022-01-06T06:00:00+00:00,2022-01-06T07:00:00,DK2,2059.35,481.84,101.97,130.57,22.2,,,0,81.28,181.38,652.27,-586,-329,1349
2022-01-06T07:00:00+00:00,2022-01-06T08:00:00,DK1,3464.39,390.95,498.4,1382.76,15.64,2,3.74,4.34,97.63,93.74,165.52,-1184,121,1897
2022-01-06T07:00:00+00:00,2022-01-06T08:00:00,DK2,2168.89,491.01,134.08,162.86,27.56,,,0.95,82.06,141.31,631.08,-586,-121,1232
2022-01-06T08:00:00+00:00,2022-01-06T09:00:00,DK1,3422.74,360.49,522.13,1300.72,16.54,2,3.84,45.55,98.6,195.89,122.1,-1184,42,1917
2022-01-06T08:00:00+00:00,2022-01-06T09:00:00,DK2,2185.68,560.56,139.66,184.42,30.27,,,32.48,80.96,96.23,527.84,-585,-42,1187
2022-01-06T09:00:00+00:00,2022-01-06T10:00:00,DK1,3418.3,333.29,527.35,1321.33,16.8,2,3.89,179.34,107.1,315.42,173.09,-1155,-123,1741
2022-01-06T09:00:00+00:00,2022-01-06T10:00:00,DK2,2173.56,564.24,172.75,226.54,38.4,,,96.09,79.31,63.41,338.71,-585,123,1078
2022-01-06T10:00:00+00:00,2022-01-06T11:00:00,DK1,3320.79,316.87,541.87,1361.19,17.3,2,3.95,308.36,112.46,247.58,127.04,-903,-369,1576
2022-01-06T10:00:00+00:00,2022-01-06T11:00:00,DK2,2125.9,565.95,188.61,235.05,40.7,,,140.6,79.53,43.66,273.43,-613,369,825
2022-01-06T11:00:00+00:00,2022-01-06T12:00:00,DK1,3233.64,303.91,544.19,1352.63,17.45,2,3.95,342.64,113.95,150.42,134.54,-749,-561,1595
2022-01-06T11:00:00+00:00,2022-01-06T12:00:00,DK2,2092.11,564.02,201.91,237.55,41.55,,,155.22,79.23,46.58,213.04,-746,561,761
2022-01-06T12:00:00+00:00,2022-01-06T13:00:00,DK1,3212.84,305.92,531.12,1351.7,16.87,2,3.9,282.59,112.38,126.09,135.4,-641,-546,1556
2022-01-06T12:00:00+00:00,2022-01-06T13:00:00,DK2,2080.36,563.08,206.97,238.21,41.19,,,135.9,83.61,40.22,218.27,-693,546,723
2022-01-06T13:00:00+00:00,2022-01-06T14:00:00,DK1,3156.2,312.02,522.01,1340.7,16.47,2,3.86,119.02,113.56,178.24,163.83,-279,-564,1261
2022-01-06T13:00:00+00:00,2022-01-06T14:00:00,DK2,2048.55,562.97,205.28,234.09,40.51,,,77.08,84.91,47.26,168.61,-476,564,561
2022-01-06T14:00:00+00:00,2022-01-06T15:00:00,DK1,3113.4,309.8,527.82,1368.51,17.07,2,3.93,33.94,113.71,245.65,180.16,-755,-455,1554
2022-01-06T14:00:00+00:00,2022-01-06T15:00:00,DK2,2049.4,531.22,205.17,234.97,40.57,,,16.14,85.51,71.03,114.99,-285,455,604
2022-01-06T15:00:00+00:00,2022-01-06T16:00:00,DK1,3237.39,323.6,541.3,1326.79,17.72,2.01,3.98,4.18,113.78,384.92,249.76,-893,-125,1325
2022-01-06T15:00:00+00:00,2022-01-06T16:00:00,DK2,2172.6,523.96,208.58,238.53,41.3,,,0.11,85.81,108.4,128.79,-322,125,1060
2022-01-06T16:00:00+00:00,2022-01-06T17:00:00,DK1,3487.86,313.39,549.86,1411.2,17.44,2,3.96,3.4,114.12,494.11,339.94,-1071,-164,1506
2022-01-06T16:00:00+00:00,2022-01-06T17:00:00,DK2,2328.87,518.08,208.09,237.81,41.19,,,0,85.11,154.78,164.37,-280,164,1065
2022-01-06T17:00:00+00:00,2022-01-06T18:00:00,DK1,3372.34,312.82,549.84,1413.19,17.65,1.99,3.98,3.41,113.23,615.44,433.76,-845,-429,1211
2022-01-06T17:00:00+00:00,2022-01-06T18:00:00,DK2,2282.62,521.66,208.19,238.21,41.34,,,0,85.56,166.26,309.07,-745,429,1060
2022-01-06T18:00:00+00:00,2022-01-06T19:00:00,DK1,3166.5,297.4,502.32,1209.03,16.24,1.99,3.84,3.41,113.96,769.57,556.19,-581,-476,777
2022-01-06T18:00:00+00:00,2022-01-06T19:00:00,DK2,2142.41,522.84,206.44,235.04,40.68,,,0,83.05,172.53,405.54,-780,476,815
2022-01-06T19:00:00+00:00,2022-01-06T20:00:00,DK1,3009.66,304.15,461.13,1147.82,15.57,1.99,3.77,3.41,114.01,886.45,689.71,-886,-578,882
2022-01-06T19:00:00+00:00,2022-01-06T20:00:00,DK2,1999.57,522.76,170.32,229.89,39.71,,,0,83.34,172.57,437.48,-748,578,545
2022-01-06T20:00:00+00:00,2022-01-06T21:00:00,DK1,2857.98,316.42,398.46,1009.25,15.2,1.99,3.73,3.41,113.18,946.99,807.43,-595,-586,506
2022-01-06T20:00:00+00:00,2022-01-06T21:00:00,DK2,1872.48,526.05,167.15,226.59,39.11,,,0,82.42,194.54,427.81,-676,586,331
2022-01-06T21:00:00+00:00,2022-01-06T22:00:00,DK1,2738.87,320,356.12,1098.99,14.69,1.99,3.68,3.41,113.02,1125.79,899.8,-403,-589,-152
2022-01-06T21:00:00+00:00,2022-01-06T22:00:00,DK2,1759.44,515.17,144.98,226.75,39.1,,,0,82.85,224.82,435.17,-746,589,281
2022-01-06T22:00:00+00:00,2022-01-06T23:00:00,DK1,2603.29,321.94,329.24,999.49,14.24,2,2.6,3.42,112.41,1230.73,1017.57,-37,-581,-712
2022-01-06T22:00:00+00:00,2022-01-06T23:00:00,DK2,1628.87,503.69,109.16,211.84,36.95,,,0,81.46,232.2,428.18,-712,581,187
2022-01-06T23:00:00+00:00,2022-01-07T00:00:00,DK1,2465.07,317.19,202.26,891.75,12.78,2,2.41,3.45,92.44,1376.75,1014.29,420,-441,-1352
2022-01-06T23:00:00+00:00,2022-01-07T00:00:00,DK2,1521.63,509.03,79.83,162.89,30.22,,,0,68.37,268.23,541.65,-188,441,-319
2022-01-07T00:00:00+00:00,2022-01-07T01:00:00,DK1,2398.6,316.45,163.47,691.28,13.28,2,2.46,3.45,91.84,1533.13,1052.99,128,-93,-1407
2022-01-07T00:00:00+00:00,2022-01-07T01:00:00,DK2,1454.51,509.72,69.25,132.6,30.51,,,0,66.39,293.68,684.44,-509,93,159
2022-01-07T01:00:00+00:00,2022-01-07T02:00:00,DK1,2428.31,314.01,162.74,633.87,13.01,2,2.43,3.45,91.3,1764.86,1096.57,182,-47,-1529
2022-01-07T01:00:00+00:00,2022-01-07T02:00:00,DK2,1440.54,507.14,69.47,109.47,30.63,,,0,66.6,315.73,677.6,-346,47,46
2022-01-07T02:00:00+00:00,2022-01-07T03:00:00,DK1,2427.24,317.45,167.28,666.88,13.27,1.99,2.46,3.44,91.37,2091.05,1176.99,-4,-379,-1490
2022-01-07T02:00:00+00:00,2022-01-07T03:00:00,DK2,1444.97,515.5,75,109.18,30.56,,,0,66.55,342.11,781,-627,379,-139
2022-01-07T03:00:00+00:00,2022-01-07T04:00:00,DK1,2416.16,317.37,173.42,659.43,12.37,2,2.37,3.45,90.93,2266.91,1187.37,-29,-420,-1723
2022-01-07T03:00:00+00:00,2022-01-07T04:00:00,DK2,1436.03,498.97,78.85,106.9,30.12,,,0,66.23,363.29,841.48,-383,420,-508
2022-01-07T04:00:00+00:00,2022-01-07T05:00:00,DK1,2629.78,300.87,170.32,619.72,13.65,2,2.63,3.41,90.3,2341.89,1190.73,436,-569,-1748
2022-01-07T04:00:00+00:00,2022-01-07T05:00:00,DK2,1540.93,506.6,63.45,92.6,27.33,,,0,66.51,386.31,849.22,174,569,-1108
2022-01-07T05:00:00+00:00,2022-01-07T06:00:00,DK1,2954.6,308.46,258.02,749.13,14.79,2,3.8,3.4,105.56,2433.15,1174.43,275,-590,-1610
2022-01-07T05:00:00+00:00,2022-01-07T06:00:00,DK2,1839.21,512.67,72.72,127.31,30.58,,,0,76.52,420.16,889.78,383,590,-1212
2022-01-07T06:00:00+00:00,2022-01-07T07:00:00,DK1,3308.38,342.93,393.12,967.54,15.49,2,4.79,3.44,113.84,2344.16,1175.72,40,-588,-1288
2022-01-07T06:00:00+00:00,2022-01-07T07:00:00,DK2,2085.78,519.11,127.48,185.92,36.97,,,0,74.54,396.88,878.97,352,588,-1023
2022-01-07T07:00:00+00:00,2022-01-07T08:00:00,DK1,3440.65,405.45,438.49,1262.2,15.29,2.01,4.72,3.38,113.26,2056.96,1099.45,110,-588,-1284
2022-01-07T07:00:00+00:00,2022-01-07T08:00:00,DK2,2168.61,521.63,162.85,202.25,36.85,,,0.08,73.32,388.44,868.56,714,588,-1340
2022-01-07T08:00:00+00:00,2022-01-07T09:00:00,DK1,3427.07,344.12,435.49,1272.18,14.75,2.01,4.65,6.52,112.74,1845.8,708.58,658,-558,-1258
2022-01-07T08:00:00+00:00,2022-01-07T09:00:00,DK2,2191.69,519.86,196.23,190.54,37.14,,,1.83,73.86,397.07,874.75,453,558,-1065
2022-01-07T09:00:00+00:00,2022-01-07T10:00:00,DK1,3393.6,342.08,442.49,1406.88,14.46,2,4.64,41.35,108.94,1533.83,976.57,-151,-401,-847
2022-01-07T09:00:00+00:00,2022-01-07T10:00:00,DK2,2197.72,522.18,203.74,200.68,39.1,,,5.06,75.57,373.81,868.21,377,401,-822
2022-01-07T10:00:00+00:00,2022-01-07T11:00:00,DK1,3400.09,320.96,439.76,1122.56,14.03,2,4.59,75.66,109.4,1467.68,1003.63,-104,-475,-419
2022-01-07T10:00:00+00:00,2022-01-07T11:00:00,DK2,2196.81,521.92,198.55,199.47,38.39,,,8.23,70.66,335.94,865.43,16,475,-485
2022-01-07T11:00:00+00:00,2022-01-07T12:00:00,DK1,3330.58,316.62,428.8,1025.16,13.45,2,4.53,132.61,110.58,1302.16,1017.07,-15,-548,-293
2022-01-07T11:00:00+00:00,2022-01-07T12:00:00,DK2,2188,522.84,198.64,211.96,38.41,,,8.9,73.28,317.05,862.91,-310,548,-238
2022-01-07T12:00:00+00:00,2022-01-07T13:00:00,DK1,3232.56,319.33,434.99,1101.65,13.69,1.99,4.54,183.77,109.27,1256.55,1085.15,-449,-471,-230
2022-01-07T12:00:00+00:00,2022-01-07T13:00:00,DK2,2155.58,521.67,200.67,226.93,39.03,,,7.69,75.1,289.79,832.08,-157,471,-306
2022-01-07T13:00:00+00:00,2022-01-07T14:00:00,DK1,3064.81,320.58,441.77,1092.78,15.02,2,4.67,94.95,108.79,1168.77,898.87,-374,-581,-37
